Code,Parent,Name_en
"51102767","31232","Tiling foreman | Tiling forewoman"
"51102772","83421","Foundation works assistant"
"51102786","83421","Stone layer"
"51102787","31231","Paving foreman | Paving forewoman"
"51102788","83421","Road paver"
"51102790","83421","Roadworks assistant"
"51102801","75360","Leather and textile craftworker"
"51102802","13210","Master upholsterer"
"51102808","73180","Fabric designer"
"51102809","13210","Winery manager"
"51102816","75130","Dairy worker"
"51102818","81601","Food production assistant"
"51102822","75120","Baker-patissier-confectioner"
"51102828","75110","Butcher assistant"
"51102830","62100","Forestry worker"
"51102831","31430","Cable crane operations manager"
"51102867","61220","Poultry worker"
"51102884","61212","Horse groom"
"51102890","61121","Fruit grower"
"51102894","61300","Agricultural worker"
"51102907","31231","Foreman, road maintenance | Forewoman, road maintenance"
"51102909","31232","Sheet metal foreman | Sheet metal forewoman"
"51102910","13232","Master tinsmith"
"51102911","13232","Master sanitary technician"
"51102912","31232","Project manager, solar installation"
"51102914","31130","Project and workshop manager, switchgear construction | Project and workshop manager, switchgear con"
"51102917","31152","Master craftsman for switchgear and automation | Master craftsman for switchgear and automati"
"51102920","13232","Master heating technician"
"51102923","31232","Chief sanitary technician"
"51102924","31232","Chief ventilation technician"
"51102925","31232","Chief technician for assembly of refrigeration systems | Chief technician for assembly of refrigerati"
"51102926","31232","Chief heating technician"
"51102927","13210","Master cabinet maker"
"51102928","31232","Project manager, carpentry"
"51102929","31232","Timber specialist"
"51102930","13232","Master polybuilder"
"51102931","31232","Chimney sweeper foreman | Chimney sweeper forewoman"
"51102933","31232","Operations manager, glass"
"51102934","13232","Master tiler"
"51102937","13232","Stove and fireplace builder"
"51102938","13232","Insulation contractor"
"51102939","13232","Master in glass"
"51102940","31232","Workshop and assembly manager, metal construction | Workshop and assembly manager, metal constru"
"51102945","13210","Master boatbuilder"
"51102946","13210","Master jeweller"
"51102947","13210","Master violin maker"
"51102949","31220","Agricultural machinery workshop manager"
"51102950","31220","Autobody shop manager"
"51102951","31220","Construction machinery workshop manager"
"51102952","31151","Master mechanic, construction machinery"
"51102953","31220","Automotive workshop coordinator"
"51102954","31152","Technician, system engineering"
"51102955","13210","Master bladesmith"
"51102957","73210","Typographer for visual communications"
"51102958","31190","Pre-press technology specialist"
"51102959","13210","Master silversmith"
"51102960","13210","Master screen printer"
"51102965","31190","Project manager, glass"
"51102966","25291","ICT security expert"
"51102968","21630","Product and industrial designer"
"51102969","83421","Tracklaying assistant"
"51102970","25291","Cyber security specialist"
"51102977","81310","Chemical technologist"
"51102978","81310","Chemical and pharmaceutical production technician | Chemical and pharmaceutical production techn"
"51102980","31190","Raw materials processing specialist"
"51102982","75340","Industrial upholsterer"
"51102983","75300","Dressmaker"
"51102984","74220","Broadcasting assistant"
"51102985","74210","Audiovisual technician"
"51102987","31130","Lighting planner"
"51102988","73230","Print finishing specialist"
"51102989","72310","Vehicle restorer"
"51102991","23410","Primary school teacher"
"51103000","71190","Scaffolder"
"51103002","71190","Building renovation expert"
"51103003","71153","Shutter blinds installation assistant"
"51103008","61300","Master farmer"
"51103012","61220","Poultry production manager"
"51103016","61130","Master gardener"
"51103017","61122","Winegrowing technician"
"51103018","61122","Viticulture manager"
"51103019","61121","Fruit-growing manager"
"51103020","61110","Vegetable production manager"
"51103022","54190","Gamekeeper"
"51103024","54140","Security specialist"
"51103025","54130","Prison officer"
"51103027","34120","Specialist in social care for people with disabilities | Specialist in social care for people with di"
"51103028","52220","Fruit and vegetable trading specialist"
"51103029","52220","Retail manager"
"51103038","51530","Industrial cleaner"
"51103040","32140","Dental technician specialising in orthodontics | Dental technician specialising in orthodonti"
"51103041","54190","Public baths manager"
"51103042","51511","Executive housekeeping manager"
"51103044","51511","Hospitality service manager"
"51103048","51311","Restaurant manager"
"51103049","42210","Guest relations manager"
"51103050","51110","Cabin crew member"
"51103055","13210","Textile manager"
"51103056","35220","Telecoms technician"
"51103057","25130","Telematics project manager"
"51103061","34320","3d designer"
"51103072","34120","Social worker in community development"
"51103073","34120","Team leader in social and sociomedical institutions | Team leader in social and sociomedical insti"
"51103074","24240","Supervisor-coach"
"51103075","34120","Outreach social work assistant"
"51103076","34110","Debt collection and bankruptcy specialist"
"51103078","33530","Pension actuary"
"51103079","33530","Social insurance specialist"
"51103081","33530","Employee pension specialist"
"51103082","33510","Customs investigation inspector"
"51103083","33510","Customs expert"
"51103084","33430","Public administration specialist"
"51103085","33410","Contact centre supervisor"
"51103086","33340","Property agent"
"51103087","33340","Property developer"
"51103088","33340","Property manager"
"51103091","33310","International freight forwarding and logistics manager | International freight forwarding and logisti"
"51103092","43230","Transportation and logistics dispatch specialist | Transportation and logistics dispatch specia"
"51103093","33310","Foreign trade specialist"
"51103096","33230","Public procurement specialist"
"51103097","33230","Purchasing specialist"
"51103098","33220","Sales specialist"
"51103099","52230","Automobile customer service representative"
"51103100","52230","Watchmaking customer service representative"
"51103102","33210","Specialist in social health insurance"
"51103103","33150","Property valuer"
"51103104","33130","Specialist in accounting and financial management | Specialist in accounting and financial manag"
"51103107","32590","Counsellor in respiratory diseases and tuberculosis | Counsellor in respiratory diseases and tuber"
"51103108","32560","Medical device technician"
"51103109","32580","Emergency medical technician"
"51103110","32570","Occupational safety and health specialist"
"51103111","32570","Security specialist in health and social care institutions | Security specialist in health and social car"
"51103112","32570","Specialist in infection prevention in healthcare | Specialist in infection prevention in health"
"51103113","32560","Medical practice coordinator"
"51103115","25121","Medical informatics engineer"
"51103120","24332","Pharmaceutical specialist"
"51103121","32130","Pharmacy management assistant"
"51103122","32140","Rehabilitation technician"
"51103123","32120","Cytodiagnostics expert"
"51103124","32120","Expert in biomedical science and laboratory management | Expert in biomedical science and laboratory"
"51103125","32110","Radiographer"
"51103126","32110","Specialist in neurophysiological diagnostics"
"51103129","13210","Master woodturner"
"51103131","31420","Agricultural technician"
"51103132","31390","Water and power dispatcher"
"51103133","31320","Waste treatment plant specialist"
"51103134","31320","Wastewater treatment plant operator"
"51103135","31320","Water supply operator"
"51103136","31151","Technician, large plant operation"
"51103137","31190","Environmental and energy technician"
"51103138","31231","Construction cutting specialist, site supervisor | Construction cutting specialist, site superv"
"51103140","13231","Master builder"
"51103143","31232","Construction foreman, building envelope | Construction forewoman, building envelope"
"51103144","31121","Construction management technician"
"51103146","13210","Orthopaedic shoe maker"
"51103147","13210","Leather and textile specialist"
"51103148","13210","Master furrier"
"51103150","13210","Master watchmaker"
"51103151","31220","Workshop manager, motor-driven machinery"
"51103153","13232","Master stonemason"
"51103154","31122","Project manager, building technology"
"51103155","31122","Project manager, building automation"
"51103156","31220","Expert in production"
"51103157","31151","Medical technician"
"51103159","13210","Operations specialist, printing and packaging technology | Operations specialist, printing and packagin"
"51103162","31182","Metal construction designer"
"51103163","31183","Comfort ventilation specialist"
"51103166","31130","Technician, electrical engineering"
"51103169","31130","Electrical design expert"
"51103171","31121","Construction planning technician"
"51103173","31121","Geomatics technician"
"51103174","31122","Fire protection specialist"
"51103176","31122","Technician, building technology"
"51103177","31190","Building energy efficiency consultant"
"51103178","23550","Art and design facilitator"
"51103181","13232","Master stone sculptor"
"51103184","26430","Intercultural interpreter and facilitator"
"51103185","26410","Technical editor"
"51103188","24310","Media professional"
"51103190","26350","Migration specialist"
"51103191","34120","Counsellor"
"51103193","34110","Paralegal"
"51103194","13300","ICT manager"
"51103195","24331","Technical services specialist"
"51103196","24320","Public relations specialist"
"51103198","24230","Human resources specialist"
"51103199","24230","Company mentor"
"51103203","24130","Sme financial expert"
"51103204","24130","Expert in finance and investment"
"51103206","24120","Financial planner"
"51103210","33340","Real estate trustee"
"51103211","23000","Trainer"
"51103215","23540","Music and movement teacher"
"51103218","23420","Preschool teacher"
